PII,country,points,price
1277,Spain,85,30.0
1278,US,85,15.0
1279,Argentina,85,13.0
1280,France,85,13.0
1281,US,85,25.0
1282,France,85,17.0
1283,Portugal,85,10.0
1284,Portugal,85,7.0
1285,Portugal,85,14.0
1286,Italy,85,10.0
1287,France,85,9.0
1288,Portugal,85,10.0
1289,US,85,20.0
1290,US,87,25.0
1291,France,87,35.0
1292,France,87,
1293,France,87,20.0
1294,US,87,23.0
1295,US,87,24.0
1296,US,87,16.0
1297,US,87,32.0
1298,Italy,87,55.0
1299,US,87,13.0
1300,Italy,87,42.0
1301,US,87,74.0
1302,Spain,87,15.0
1303,US,87,35.0
1304,US,87,20.0
1305,Argentina,87,11.0
1306,Argentina,87,38.0
1307,Argentina,87,18.0
1308,Italy,87,75.0
1309,Spain,87,10.0
1310,US,87,18.0
1311,Italy,87,40.0
1312,France,87,30.0
1313,France,87,
1314,France,87,40.0
1315,France,87,13.0
1316,France,87,19.0
1317,France,87,25.0
1318,US,87,21.0
1319,US,87,18.0
1320,Spain,89,34.0
1321,Italy,89,32.0
1322,US,89,33.0
1323,France,89,22.0
1324,Portugal,89,12.0
1325,France,89,26.0
1326,US,89,22.0
1327,France,89,13.0
1328,Germany,89,45.0
1329,Spain,88,25.0
1330,Spain,88,22.0
1331,Greece,88,19.0
1332,US,88,20.0
1333,US,88,96.0
1334,France,88,
1335,US,88,28.0
1336,US,88,19.0
1337,US,88,26.0
1338,Italy,88,17.0
1339,Italy,88,35.0
1340,Portugal,88,20.0
1341,France,88,18.0
1342,US,88,34.0
1343,US,88,14.0
1344,US,88,28.0
1345,US,88,66.0
1346,US,88,25.0
1347,US,88,28.0
1348,US,88,28.0
1349,Chile,88,13.0
1350,France,91,
1351,US,91,24.0
1352,Italy,91,25.0
1353,US,91,36.0
1354,Germany,91,18.0
1355,Chile,91,23.0
1356,US,91,28.0
1357,Portugal,91,40.0
1358,France,91,78.0
1359,US,91,43.0
1360,France,91,65.0
1361,US,91,44.0
1362,US,91,50.0
1363,US,91,56.0
1364,France,91,
1365,France,91,30.0
1366,France,91,
1367,France,91,22.0
1368,US,91,48.0
1369,Portugal,91,22.0
1370,France,91,60.0
1371,France,91,40.0
1372,France,91,
1373,US,91,19.0
1374,Portugal,91,
1375,US,91,64.0
1376,France,91,74.0
1377,Italy,91,24.0
1378,Portugal,91,
1379,Portugal,91,
1380,US,88,63.0
1381,Spain,88,14.0
1382,US,88,16.0
1383,Argentina,88,21.0
1384,France,88,15.0
1385,US,88,18.0
1386,Italy,88,50.0
1387,US,88,18.0
1388,Italy,88,80.0
1389,US,88,48.0
1390,France,88,22.0
1391,US,88,16.0
1392,Argentina,88,28.0
1393,US,88,35.0
1394,US,88,40.0
1395,US,88,48.0
1396,France,88,12.0
1397,US,88,20.0
1398,US,88,26.0
1399,Italy,88,55.0
1400,Spain,88,8.0
1401,Spain,88,16.0
1402,US,88,30.0
1403,US,88,23.0
1404,US,88,21.0
1405,US,88,30.0
1406,Spain,88,30.0
1407,Italy,88,35.0
1408,US,88,17.0
1409,US,88,25.0
1410,Italy,90,24.0
1411,US,90,40.0
1412,Hungary,90,16.0
1413,US,90,40.0
1414,US,90,28.0
1415,Italy,90,21.0
1416,US,90,36.0
1417,Greece,90,28.0
1418,US,90,65.0
1419,US,90,49.0
1420,US,90,44.0
1421,US,90,48.0
1422,US,90,28.0
1423,US,90,30.0
1424,France,90,17.0
1425,Italy,90,39.0
1426,US,90,16.0
1427,Germany,90,22.0
1428,US,90,45.0
1429,France,90,15.0
1430,US,90,48.0
1431,US,90,35.0
1432,US,90,24.0
1433,US,90,95.0
1434,US,90,32.0
1435,Spain,90,26.0
1436,Spain,90,32.0
1437,US,90,24.0
1438,Germany,90,25.0
1439,Spain,90,50.0
1440,,90,30.0
1441,Italy,90,60.0
1442,US,90,12.0
1443,France,90,50.0
1444,Italy,90,85.0
1445,US,90,42.0
1446,France,90,20.0
1447,US,90,72.0
1448,US,90,66.0
1449,US,90,18.0
1450,France,90,32.0
1451,France,90,19.0
1452,US,90,44.0
1453,Spain,90,90.0
1454,Spain,90,33.0
1455,US,90,45.0
1456,US,90,30.0
1457,US,90,65.0
1458,US,90,65.0
1459,US,90,125.0
1460,US,90,38.0
1461,Italy,90,28.0
1462,Spain,90,32.0
1463,US,90,55.0
1464,US,90,85.0
1465,US,90,35.0
1466,France,90,17.0
1467,US,90,48.0
1468,US,90,16.0
1469,Hungary,90,26.0
1470,US,90,28.0
1471,US,90,50.0
1472,US,90,32.0
1473,Germany,90,23.0
1474,Italy,90,
1475,Italy,90,44.0
1476,Israel,90,40.0
1477,Argentina,90,30.0
1478,US,90,28.0
1479,Italy,90,46.0
1480,Argentina,90,24.0
1481,Italy,90,
1482,US,90,33.0
1483,Italy,90,25.0
1484,France,90,13.0
1485,France,90,16.0
1486,France,90,50.0
1487,France,90,19.0
1488,France,90,13.0
1489,US,90,50.0
1490,US,90,50.0
1491,Italy,90,35.0
1492,US,90,30.0
1493,Germany,90,25.0
1494,Italy,90,
1495,US,90,40.0
1496,Spain,90,55.0
1497,Portugal,90,100.0
1498,US,90,100.0
1499,US,90,28.0
1500,US,93,32.0
1501,US,93,40.0
1502,US,93,40.0
1503,New Zealand,92,63.0
1504,France,92,26.0
1505,France,92,45.0
1506,France,92,
1507,France,92,25.0
1508,US,92,75.0
1509,US,92,95.0
1510,US,92,42.0
1511,Austria,92,17.0
1512,US,92,35.0
1513,Austria,92,18.0
1514,US,92,28.0
1515,US,92,54.0
1516,US,92,35.0
1517,US,92,40.0
1518,US,92,68.0
1519,France,92,59.0
1520,France,92,28.0
1521,US,92,40.0
1522,US,92,80.0
1523,US,92,38.0
1524,US,92,38.0
1525,US,92,63.0
1526,US,92,40.0
1527,US,92,
1528,US,92,50.0
1529,US,92,34.0
1530,Portugal,85,10.0
1531,Portugal,85,7.0
1532,Portugal,85,14.0
1533,Italy,85,10.0
1534,Italy,85,149.0
1535,US,85,26.0
1536,Argentina,85,16.0
1537,France,85,9.0
1538,Argentina,84,12.0
1539,Portugal,84,18.0
1540,Portugal,84,
1541,US,84,15.0
1542,Portugal,84,13.0
1543,Portugal,84,12.0
1544,France,84,14.0
1545,Argentina,84,12.0
1546,Spain,84,9.0
1547,US,84,29.0
1548,Portugal,84,10.0
1549,US,84,35.0
1550,France,84,12.0
1551,US,84,14.0
1552,Argentina,84,17.0
1553,US,84,12.0
1554,South Africa,84,20.0
1555,Argentina,84,17.0
1556,South Africa,84,9.0
1557,Spain,84,14.0
1558,Portugal,84,10.0
1559,Portugal,84,10.0
1560,US,92,35.0
1561,US,92,32.0
1562,US,92,56.0
1563,US,92,39.0
1564,Portugal,92,23.0
1565,US,92,40.0
1566,US,92,20.0
1567,Portugal,92,32.0
1568,US,92,35.0
1569,US,92,52.0
1570,US,92,48.0
1571,France,91,14.0
1572,France,91,27.0
1573,France,91,38.0
1574,Chile,91,20.0
1575,US,91,40.0
1576,US,91,54.0
1577,US,91,26.0
1578,Chile,91,22.0
1579,US,91,30.0
1580,Portugal,91,58.0
1581,US,91,40.0
1582,France,91,35.0
1583,US,91,24.0
1584,US,91,29.0
1585,US,91,80.0
1586,Portugal,91,22.0
1587,US,91,15.0
1588,Portugal,91,22.0
1589,France,91,36.0
1590,US,87,25.0
1591,US,87,22.0
1592,US,87,25.0
1593,US,87,32.0
1594,Italy,87,20.0
1595,US,87,35.0
1596,Argentina,87,18.0
1597,US,87,13.0
1598,Italy,87,140.0
1599,Italy,87,60.0
1600,Italy,87,25.0
1601,Italy,87,50.0
1602,Italy,87,138.0
1603,Italy,87,55.0
1604,US,87,15.0
1605,Argentina,87,12.0
1606,US,87,35.0
1607,US,87,23.0
1608,France,87,19.0
1609,Spain,87,15.0
1610,US,87,19.0
1611,US,87,24.0
1612,US,87,19.0
1613,US,87,48.0
1614,US,87,20.0
1615,US,87,26.0
1616,US,87,8.0
1617,US,87,60.0
1618,US,87,25.0
1619,US,87,20.0
1620,France,91,66.0
1621,France,91,45.0
1622,France,91,75.0
1623,Italy,90,25.0
1624,US,90,40.0
1625,US,90,95.0
1626,US,90,48.0
1627,US,90,48.0
1628,US,90,50.0
1629,US,90,28.0
1630,US,90,44.0
1631,US,90,60.0
1632,Italy,90,16.0
1633,France,90,50.0
1634,France,90,55.0
1635,France,90,20.0
1636,France,90,45.0
1637,Italy,90,
1638,Italy,90,19.0
1639,US,90,50.0
1640,Portugal,90,18.0
1641,Portugal,90,15.0
1642,US,90,54.0
1643,Portugal,90,
1644,US,90,35.0
1645,US,90,45.0
1646,Germany,90,31.0
1647,Germany,90,35.0
1648,Germany,90,18.0
1649,Germany,90,60.0
1650,US,88,25.0
1651,US,88,25.0
1652,US,88,50.0
1653,US,88,30.0
1654,US,88,60.0
1655,US,88,15.0
1656,Italy,88,65.0
1657,Italy,88,19.0
1658,Italy,88,28.0
1659,Portugal,88,
1660,Chile,88,20.0
1661,US,88,27.0
1662,Italy,88,120.0
1663,US,88,20.0
1664,France,88,15.0
1665,Chile,88,12.0
1666,US,88,35.0
1667,France,88,12.0
1668,France,88,16.0
1669,France,88,45.0
1670,Italy,88,22.0
1671,Chile,88,44.0
1672,Chile,88,20.0
1673,Italy,88,110.0
1674,Italy,88,26.0
1675,US,88,40.0
1676,Chile,88,35.0
1677,US,88,36.0
1678,Germany,88,12.0
1679,Spain,88,15.0
1680,US,88,26.0
1681,Portugal,88,20.0
1682,US,88,60.0
1683,Portugal,88,12.0
1684,US,88,25.0
1685,US,88,17.0
1686,Croatia,88,20.0
1687,Romania,88,9.0
1688,France,88,
1689,France,88,25.0
1690,US,88,37.0
1691,US,88,98.0
1692,US,88,25.0
1693,US,88,26.0
1694,Portugal,88,12.0
1695,Portugal,88,20.0
1696,France,88,
1697,France,88,21.0
1698,US,88,10.0
1699,Argentina,88,15.0
1700,US,88,42.0
1701,US,88,25.0
1702,Italy,88,
1703,Spain,88,15.0
1704,Spain,88,16.0
1705,Spain,88,30.0
1706,Spain,88,25.0
1707,Spain,88,15.0
1708,US,88,28.0
1709,France,88,28.0
1710,US,90,24.0
1711,Germany,90,25.0
1712,Chile,90,15.0
1713,France,90,35.0
1714,US,90,18.0
1715,US,90,40.0
1716,US,90,35.0
1717,US,90,35.0
1718,Chile,90,22.0
1719,US,90,45.0
1720,US,90,65.0
1721,US,90,35.0
1722,US,90,35.0
1723,US,90,38.0
1724,US,90,40.0
1725,Germany,90,20.0
1726,US,90,34.0
1727,France,90,55.0
1728,France,90,117.0
1729,US,90,40.0
1730,France,90,15.0
1731,US,90,42.0
1732,France,90,68.0
1733,US,90,40.0
1734,Spain,90,32.0
1735,France,90,60.0
1736,US,90,18.0
1737,France,90,32.0
1738,France,90,20.0
1739,France,90,19.0
1740,Hungary,90,25.0
1741,US,90,75.0
1742,US,90,21.0
1743,France,90,20.0
1744,US,90,52.0
1745,US,90,55.0
1746,US,90,48.0
1747,Italy,90,80.0
1748,Italy,90,50.0
1749,Morocco,90,18.0
1750,US,90,35.0
1751,Moldova,90,31.0
1752,US,90,45.0
1753,Italy,90,120.0
1754,US,90,28.0
1755,US,90,30.0
1756,US,90,62.0
1757,Italy,90,59.0
1758,US,90,65.0
1759,Italy,90,66.0
1760,US,90,36.0
1761,Bulgaria,90,28.0
1762,France,90,26.0
1763,US,90,30.0
1764,Italy,90,
1765,France,90,30.0
1766,France,90,26.0
1767,France,90,50.0
1768,France,90,
1769,Italy,90,55.0
1770,Austria,92,17.0
1771,US,92,35.0
1772,Austria,92,18.0
1773,US,92,28.0
1774,New Zealand,92,49.0
1775,Argentina,92,50.0
1776,Spain,92,77.0
1777,New Zealand,92,25.0
1778,US,92,35.0
1779,Austria,92,22.0
1780,Italy,92,70.0
1781,France,92,45.0
1782,France,92,20.0
1783,France,92,26.0
1784,US,92,45.0
1785,Austria,92,15.0
1786,US,92,38.0
1787,Italy,92,23.0
1788,US,92,45.0
1789,Italy,92,40.0
1790,US,92,25.0
1791,US,92,32.0
1792,US,92,35.0
1793,France,92,28.0
1794,Spain,92,30.0
1795,US,92,100.0
1796,Austria,92,25.0
1797,Austria,92,15.0
1798,US,92,65.0
1799,Austria,92,25.0
1800,US,90,55.0
1801,US,90,25.0
1802,US,90,95.0
1803,Italy,90,60.0
1804,Italy,90,90.0
1805,US,90,10.0
1806,Israel,90,52.0
1807,US,90,65.0
1808,US,90,20.0
1809,US,90,32.0
1810,US,90,38.0
1811,US,90,45.0
1812,Israel,90,40.0
1813,Israel,90,22.0
1814,Israel,90,15.0
1815,US,90,19.0
1816,Italy,90,75.0
1817,US,90,60.0
1818,Germany,90,34.0
1819,Spain,90,10.0
1820,US,90,50.0
1821,Germany,90,36.0
1822,Italy,90,24.0
1823,Argentina,90,30.0
1824,Italy,90,27.0
1825,Germany,90,22.0
1826,Italy,90,42.0
1827,US,90,36.0
1828,US,90,44.0
1829,US,90,16.0
1830,France,84,12.0
1831,US,84,20.0
1832,France,84,12.0
1833,Portugal,84,15.0
1834,Argentina,84,11.0
1835,US,84,45.0
1836,Portugal,84,9.0
1837,US,84,34.0
1838,France,84,19.0
1839,Portugal,84,10.0
1840,Portugal,84,
1841,Portugal,84,10.0
1842,Argentina,84,11.0
1843,France,84,12.0
1844,France,84,11.0
1845,France,84,19.0
1846,Portugal,84,12.0
1847,Portugal,84,22.0
1848,Portugal,84,13.0
1849,US,84,27.0
1850,Argentina,83,
1851,Argentina,83,15.0
1852,US,83,25.0
1853,US,83,34.0
1854,US,83,65.0
1855,US,83,38.0
1856,Portugal,83,7.0
1857,US,83,23.0
1858,US,83,4.0
1859,Argentina,83,12.0
1860,US,91,200.0
1861,Portugal,91,25.0
1862,US,91,55.0
1863,US,91,75.0
1864,US,91,50.0
1865,US,91,14.0
1866,US,91,26.0
1867,France,91,53.0
1868,US,91,25.0
1869,France,91,17.0
1870,US,91,36.0
1871,France,91,19.0
1872,US,91,50.0
1873,US,91,23.0
1874,US,91,16.0
1875,Italy,91,65.0
1876,France,91,
1877,France,91,35.0
1878,France,91,50.0
1879,France,91,16.0
1880,France,91,15.0
1881,France,91,16.0
1882,US,91,30.0
1883,US,91,15.0
1884,US,91,22.0
1885,US,91,30.0
1886,US,91,80.0
1887,US,91,15.0
1888,Portugal,91,20.0
1889,Chile,91,85.0
1890,US,87,28.0
1891,US,87,28.0
1892,Spain,87,18.0
1893,Spain,87,20.0
1894,US,87,20.0
1895,Spain,87,30.0
1896,Spain,87,20.0
1897,US,87,10.0
1898,Argentina,87,20.0
1899,US,87,13.0
1900,US,87,50.0
1901,US,87,28.0
1902,Argentina,87,19.0
1903,US,87,32.0
1904,US,87,24.0
1905,US,87,54.0
1906,US,87,13.0
1907,US,87,16.0
1908,US,87,44.0
1909,US,87,11.0
1910,US,87,26.0
1911,US,87,11.0
1912,France,87,25.0
1913,France,87,14.0
1914,France,87,18.0
1915,France,87,
1916,France,87,28.0
1917,US,87,11.0
1918,Italy,87,30.0
1919,US,87,28.0
1920,US,90,55.0
1921,Germany,90,18.0
1922,US,90,35.0
1923,Italy,90,25.0
1924,Italy,90,18.0
1925,Italy,90,19.0
1926,US,90,125.0
1927,Italy,90,25.0
1928,US,90,28.0
1929,US,90,60.0
1930,Germany,90,26.0
1931,Germany,90,18.0
1932,Germany,90,16.0
1933,Chile,90,60.0
1934,Germany,90,30.0
1935,Germany,90,30.0
1936,US,90,55.0
1937,Italy,90,20.0
1938,France,90,
1939,France,90,44.0
1940,France,90,30.0
1941,US,90,95.0
1942,Portugal,90,
1943,Portugal,90,
1944,Chile,90,25.0
1945,Italy,90,20.0
1946,US,90,30.0
1947,US,90,55.0
1948,Italy,90,42.0
1949,Chile,90,25.0
1950,Spain,88,16.0
1951,Spain,88,20.0
1952,Spain,88,18.0
1953,Italy,88,20.0
1954,US,88,22.0
1955,Spain,88,18.0
1956,US,88,46.0
1957,US,88,45.0
1958,Spain,88,19.0
1959,US,88,45.0
1960,Portugal,88,21.0
1961,France,88,
1962,US,88,13.0
1963,Portugal,88,8.0
1964,US,88,135.0
1965,France,88,19.0
1966,Spain,88,16.0
1967,Chile,88,28.0
1968,Italy,88,35.0
1969,Italy,88,22.0
1970,Italy,88,20.0
1971,Portugal,88,10.0
1972,US,88,75.0
1973,Italy,88,50.0
1974,US,88,15.0
1975,US,88,40.0
1976,US,88,40.0
1977,US,88,20.0
1978,Germany,88,23.0
1979,France,88,12.0
1980,US,88,25.0
1981,France,88,23.0
1982,France,88,25.0
1983,Portugal,88,8.0
1984,Argentina,88,18.0
1985,Italy,88,90.0
1986,Italy,88,58.0
1987,US,88,40.0
1988,Argentina,88,25.0
1989,US,88,30.0
1990,France,88,
1991,US,88,72.0
1992,US,88,42.0
1993,Portugal,88,12.0
1994,US,88,60.0
1995,US,88,65.0
1996,Spain,88,13.0
1997,Spain,88,120.0
1998,Italy,88,99.0
1999,US,88,50.0
2000,Italy,88,75.0
2001,France,88,
2002,France,88,15.0
2003,France,88,22.0
2004,France,88,35.0
2005,France,88,15.0
2006,US,88,20.0
2007,Spain,87,10.0
2008,US,87,44.0
2009,France,87,20.0
2010,France,90,22.0
2011,US,90,45.0
2012,France,90,25.0
2013,Spain,90,40.0
2014,US,90,29.0
2015,US,90,55.0
2016,Germany,90,40.0
2017,US,90,24.0
2018,US,90,48.0
2019,US,90,60.0
2020,Germany,90,21.0
2021,Germany,90,25.0
2022,Spain,90,95.0
2023,US,90,18.0
2024,US,90,28.0
2025,Australia,90,25.0
2026,US,90,40.0
2027,Germany,90,25.0
2028,Australia,90,33.0
2029,Italy,90,20.0
2030,France,90,
2031,France,90,
2032,France,90,23.0
2033,US,90,39.0
2034,Italy,90,20.0
2035,Italy,90,
2036,Italy,90,19.0
2037,Italy,90,
2038,Italy,90,
2039,Italy,90,30.0
2040,US,92,48.0
2041,US,92,27.0
2042,France,92,99.0
2043,Austria,92,
2044,US,92,49.0
2045,US,92,32.0
2046,Austria,92,24.0
2047,France,92,17.0
2048,France,92,48.0
2049,Italy,92,45.0
2050,US,92,42.0
2051,US,92,90.0
2052,New Zealand,92,34.0
2053,France,92,
2054,US,92,75.0
2055,France,92,52.0
2056,US,92,38.0
2057,Austria,92,17.0
2058,US,92,35.0
2059,US,92,48.0
2060,US,92,55.0
2061,France,92,34.0
2062,France,92,38.0
2063,US,92,38.0
2064,US,92,36.0
2065,US,92,18.0
2066,Austria,92,14.0
2067,France,92,35.0
2068,US,92,54.0
2069,US,92,28.0
2070,US,90,25.0
2071,US,90,55.0
2072,US,90,60.0
2073,US,90,34.0
2074,Croatia,90,20.0
2075,Turkey,90,15.0
2076,Italy,90,28.0
2077,Italy,90,25.0
2078,Spain,90,24.0
2079,Italy,90,35.0
2080,Spain,90,34.0
2081,France,89,39.0
2082,France,89,16.0
2083,Spain,89,30.0
2084,Italy,89,37.0
2085,Hungary,89,30.0
2086,US,89,14.0
2087,Slovenia,89,31.0
2088,US,89,18.0
2089,Italy,89,18.0
2090,US,89,45.0
2091,US,89,28.0
2092,US,89,22.0
2093,US,89,20.0
2094,France,89,25.0
2095,US,89,20.0
2096,Slovenia,89,18.0
2097,Italy,89,65.0
2098,Italy,89,48.0
2099,US,89,45.0
2100,France,90,16.0
2101,US,90,50.0
2102,France,90,21.0
2103,US,90,40.0
2104,US,90,75.0
2105,US,90,40.0
2106,US,90,25.0
2107,Israel,90,50.0
2108,Germany,90,33.0
2109,Germany,90,18.0
2110,Germany,90,28.0
2111,Germany,90,18.0
2112,US,90,38.0
2113,France,90,25.0
2114,US,90,65.0
2115,Portugal,90,16.0
2116,Italy,90,
2117,Italy,90,
2118,Italy,90,
2119,Germany,90,24.0
2120,France,90,55.0
2121,Italy,90,
2122,Italy,90,55.0
2123,US,90,28.0
2124,US,90,35.0
2125,Italy,90,29.0
2126,US,90,65.0
2127,Italy,90,103.0
2128,US,90,29.0
2129,US,90,36.0
2130,Spain,83,8.0
2131,US,83,35.0
2132,Portugal,83,11.0
2133,South Africa,83,10.0
2134,Spain,83,10.0
2135,Argentina,83,23.0
2136,Portugal,82,10.0
2137,Spain,82,13.0
2138,Spain,82,10.0
2139,US,82,65.0
2140,Argentina,82,8.0
2141,US,82,30.0
2142,Argentina,81,12.0
2143,Argentina,81,18.0
2144,Spain,81,11.0
2145,France,100,848.0
2146,Italy,99,200.0
2147,Italy,98,95.0
2148,Australia,98,125.0
2149,US,98,75.0
2150,Italy,97,125.0
2151,France,97,130.0
2152,France,97,150.0
2153,France,97,
2154,France,97,
2155,France,97,450.0
2156,France,97,
2157,France,97,
2158,France,97,
2159,France,97,330.0
2160,Italy,87,30.0
2161,US,87,28.0
2162,US,87,45.0
2163,US,87,60.0
2164,France,87,
2165,US,87,54.0
2166,US,87,24.0
2167,US,87,13.0
2168,US,87,16.0
2169,US,87,44.0
2170,US,87,11.0
2171,US,87,26.0
2172,US,87,11.0
2173,US,87,18.0
2174,US,87,54.0
2175,US,87,30.0
2176,US,87,12.0
2177,US,87,18.0
2178,US,87,30.0
2179,US,87,19.0
2180,US,87,32.0
2181,US,87,17.0
2182,Spain,86,25.0
2183,Spain,86,24.0
2184,Argentina,86,19.0
2185,US,86,23.0
2186,Italy,86,50.0
2187,Italy,86,85.0
2188,Italy,86,
2189,France,86,27.0
2190,US,88,22.0
2191,Italy,88,25.0
2192,US,88,46.0
2193,US,88,45.0
2194,Spain,88,18.0
2195,US,88,9.0
2196,Germany,88,16.0
2197,US,88,22.0
2198,France,88,16.0
2199,Spain,88,25.0
2200,Germany,88,12.0
2201,France,88,10.0
2202,US,88,36.0
2203,Spain,88,12.0
2204,France,88,16.0
2205,Portugal,88,13.0
2206,Italy,88,25.0
2207,Spain,88,24.0
2208,US,88,15.0
2209,Chile,88,15.0
2210,Italy,88,15.0
2211,US,88,18.0
2212,Italy,88,175.0
2213,Portugal,88,
2214,US,88,18.0
2215,Italy,88,17.0
2216,Italy,88,30.0
2217,US,88,30.0
2218,US,88,18.0
2219,Italy,88,16.0
2220,US,90,30.0
2221,France,90,89.0
2222,US,90,34.0
2223,Portugal,90,
2224,Italy,90,27.0
2225,Germany,90,68.0
2226,US,90,40.0
2227,US,90,24.0
2228,Portugal,90,
2229,France,90,
2230,US,90,30.0
2231,US,90,40.0
2232,US,90,32.0
2233,Italy,90,16.0
2234,Italy,90,17.0
2235,US,90,20.0
2236,Italy,90,30.0
2237,France,90,
2238,France,90,65.0
2239,France,90,25.0
2240,Portugal,90,45.0
2241,Portugal,90,
2242,France,90,82.0
2243,France,90,23.0
2244,Germany,90,42.0
2245,US,90,32.0
2246,Italy,90,34.0
2247,France,90,22.0
2248,US,90,28.0
2249,US,90,14.0
2250,US,87,20.0
2251,France,87,25.0
2252,US,87,45.0
2253,US,87,22.0
2254,US,87,20.0
2255,US,87,27.0
2256,US,87,14.0
2257,US,87,25.0
2258,Italy,87,
2259,Italy,87,69.0
2260,US,87,21.0
2261,US,87,45.0
2262,Portugal,87,11.0
2263,France,87,20.0
2264,France,87,14.0
2265,US,87,16.0
2266,US,87,38.0
2267,US,87,21.0
2268,France,87,
2269,France,87,17.0
2270,France,87,16.0
2271,France,87,
2272,Argentina,87,32.0
2273,France,87,16.0
2274,US,87,65.0
2275,US,87,24.0
2276,US,87,35.0
2277,US,87,35.0
2278,US,87,45.0
2279,US,87,32.0
2280,US,91,60.0
2281,US,91,48.0
2282,US,91,38.0
2283,Chile,91,71.0
2284,US,91,42.0
2285,Chile,91,45.0
2286,US,91,19.0
2287,US,91,54.0
2288,Italy,91,
2289,Italy,91,65.0
2290,Chile,91,19.0
2291,US,91,45.0
2292,India,91,12.0
2293,Italy,91,105.0
2294,US,91,28.0
2295,US,91,32.0
2296,US,91,35.0
2297,Italy,91,
2298,France,91,
2299,US,91,60.0
2300,US,91,49.0
2301,US,91,14.0
2302,Portugal,91,12.0
2303,Portugal,91,47.0
2304,US,91,27.0
2305,Chile,91,75.0
2306,US,91,25.0
2307,Chile,91,30.0
2308,US,91,54.0
2309,Italy,91,90.0
2310,Germany,90,24.0
2311,France,90,55.0
2312,Italy,90,
2313,Italy,90,55.0
2314,US,90,28.0
2315,US,90,35.0
2316,Italy,90,29.0
2317,US,90,65.0
2318,Italy,90,103.0
2319,US,90,29.0
2320,France,90,16.0
2321,Italy,90,53.0
2322,Italy,90,70.0
2323,Italy,90,110.0
2324,Italy,90,45.0
2325,Australia,90,17.0
2326,Italy,90,80.0
2327,US,90,48.0
2328,Portugal,90,137.0
2329,US,90,28.0
2330,Israel,90,16.0
2331,Italy,90,57.0
2332,US,90,36.0
2333,US,90,60.0
2334,France,90,
2335,US,90,70.0
2336,Israel,90,50.0
2337,Germany,90,18.0
2338,Germany,90,20.0
2339,US,90,55.0
2340,Austria,92,
2341,Austria,92,22.0
2342,US,92,85.0
2343,Argentina,92,40.0
2344,New Zealand,92,65.0
2345,Spain,92,125.0
2346,US,92,25.0
2347,Austria,92,20.0
2348,US,92,40.0
2349,US,92,62.0
2350,Spain,92,37.0
2351,New Zealand,92,61.0
2352,Argentina,92,40.0
2353,US,92,29.0
2354,Austria,92,20.0
2355,US,92,49.0
2356,US,92,32.0
2357,France,92,38.0
2358,US,92,140.0
2359,France,92,38.0
2360,France,92,34.0
2361,France,92,48.0
2362,Italy,92,
2363,US,92,41.0
2364,Spain,92,46.0
2365,US,92,40.0
2366,US,92,90.0
2367,US,92,125.0
2368,US,92,50.0
2369,US,92,45.0
2370,France,90,16.0
2371,US,90,38.0
2372,US,90,90.0
2373,France,90,26.0
2374,France,90,16.0
2375,Italy,90,25.0
2376,Italy,90,21.0
2377,US,90,32.0
2378,Germany,90,17.0
2379,Australia,90,25.0
2380,Italy,90,27.0
2381,US,90,42.0
2382,Italy,90,20.0
2383,US,90,24.0
2384,US,90,27.0
2385,US,90,42.0
2386,Spain,90,25.0
2387,US,90,48.0
2388,US,90,55.0
2389,US,90,25.0
2390,Italy,90,20.0
2391,Chile,90,30.0
2392,US,90,45.0
2393,US,90,30.0
2394,Italy,90,17.0
2395,Germany,89,23.0
2396,US,89,25.0
2397,Spain,89,13.0
2398,Australia,89,34.0
2399,Spain,89,25.0
2400,Italy,89,60.0
2401,France,89,35.0
2402,US,89,20.0
2403,France,89,30.0
2404,Italy,89,65.0
2405,US,89,14.0
2406,US,89,40.0
2407,France,89,25.0
2408,France,89,25.0
2409,US,89,46.0
2410,US,89,40.0
2411,Macedonia,89,20.0
2412,US,89,50.0
2413,Italy,89,60.0
2414,Italy,89,120.0
2415,US,89,16.0
2416,Bulgaria,89,16.0
2417,Spain,89,23.0
2418,Spain,89,23.0
2419,Italy,89,
2420,US,89,54.0
2421,Italy,89,20.0
2422,US,89,12.0
2423,US,89,18.0
2424,Italy,89,70.0
2425,Italy,89,45.0
2426,Bulgaria,89,20.0
2427,Bulgaria,89,20.0
2428,US,89,34.0
2429,US,89,30.0
2430,France,97,
2431,US,97,90.0
2432,France,97,145.0
2433,France,97,90.0
2434,France,97,698.0
2435,France,97,
2436,France,96,160.0
2437,France,96,
2438,US,96,90.0
2439,US,96,40.0
2440,France,96,
2441,US,96,85.0
2442,US,96,54.0
2443,France,96,
2444,France,96,120.0
2445,US,96,63.0
2446,France,96,
2447,France,96,200.0
2448,France,96,64.0
2449,Italy,96,50.0
2450,Italy,96,
2451,France,96,175.0
2452,Italy,96,85.0
2453,Spain,96,770.0
2454,France,96,
2455,US,96,63.0
2456,France,96,80.0
2457,US,96,85.0
2458,Australia,96,150.0
2459,France,96,50.0
2460,France,86,15.0
2461,France,86,20.0
2462,US,86,20.0
2463,France,86,36.0
2464,Italy,86,18.0
2465,US,86,30.0
2466,US,86,27.0
2467,US,86,13.0
2468,US,86,16.0
2469,US,86,20.0
2470,Italy,86,
2471,US,86,7.0
2472,Italy,86,44.0
2473,Italy,86,50.0
