PII,country,designation
1107,US,Three Vineyards
1108,Italy,
1109,US,
1110,Spain,Crianza
1111,US,
1112,Spain,Crianza
1113,US,
1114,US,Anna's Vineyard Reserve
1115,Italy,Aquilae Bio
1116,France,
1117,France,Clos du Roy Premier Cru
1118,France,Champ Salomon
1119,US,Flower & VIne
1120,Chile,Gran Reserva
1121,Germany,Kabinett
1122,US,Amuse Shandon Hills Vineyard Methode Ancestrale
1123,US,
1124,France,Les Terres Rouges
1125,Germany,Perlwein Trocken
1126,France,Les Teurons Premier Cru
1127,US,Redwood Ranch
1128,US,
1129,US,Tonella Vineyard
1130,US,Buena Tierra Vineyard
1131,US,
1132,US,Estate
1133,,Askitikos
1134,France,
1135,France,H Vieilles Vignes
1136,France,Mise du Printemps
1137,US,Whole Cluster
1138,US,Signature Series
1139,Slovenia,Estate Bottled
1140,Italy,dei Togati
1141,Italy,
1142,US,Rosella's Vineyard
1143,US,Mardikian Estate Vineyard
1144,US,Gavin Vineyard
1145,US,
1146,US,
1147,US,"Estate Grown, Produced and Bottled"
1148,Italy,Riserva
1149,Moldova,Rosu de Purcari
1150,US,Vintage
1151,US,
1152,France,
1153,Italy,
1154,US,Second Spoke Patrician Verona Vineyard
1155,US,
1156,India,Estate Bottled
1157,US,9
1158,US,Morisoli Vineyard
1159,US,Unfiltered
1160,Italy,Riserva
1161,Italy,
1162,Spain,Valcortes Crianza
1163,Italy,Riserva
1164,Italy,
1165,Italy,Il Palei
1166,US,Rose & Thistle
1167,US,
1168,France,Pitangerets Premier Cru
1169,US,
1170,US,Flocchini Vineyard Petaluma Gap
1171,New Zealand,Coddington
1172,France,Haute Collection
1173,France,Vieilles Vignes
1174,US,Parker West
1175,US,Paris Tasting Commemorative Estate Grown
1176,US,Seven Pillars
1177,US,Freedom Hill Vineyard
1178,US,Radian Vineyard
1179,Austria,The Butcher
1180,US,Estate Bottled
1181,Austria,Classic
1182,US,Stone Tree
1183,Argentina,Gala 2
1184,New Zealand,Envoy Johnson Vineyard
1185,New Zealand,Bannockburn
1186,US,Fonte
1187,US,Old Stones
1188,US,Zotovich Vineyard
1189,Spain,Monte Real Gran Reserva
1190,Spain,Imperial Reserva
1191,Spain,El Anejón
1192,France,Château Romassan
1193,US,Savoy Vineyard
1194,Italy,
1195,US,
1196,US,
1197,Austria,Single Vineyard
1198,Austria,Classic
1199,US,Soberanes Vineyard
1200,US,Nuthouse Lone Star Vineyard
1201,US,Wirtz Vineyard
1202,Germany,Piesporter Goldtröpfchen Kabinett
1203,Italy,del Comune di Serralunga d'Alba
1204,Italy,
1205,Israel,Kayoumi Single Vineyard
1206,Portugal,Stones & Bones
1207,US,
1208,Italy,Olo
1209,US,Murphy's Choice
1210,Germany,Wehlener Sonnenuhr Kabinett
1211,France,Les Champgains Premier Cru
1212,France,
1213,US,The Hidden One Exceptional Selection
1214,Italy,Rocche Rivera
1215,Italy,Serragrilli
1216,Italy,Treasurì
1217,Italy,Arborina
1218,Italy,Borzoni
1219,Israel,Elima
1220,US,
1221,US,Santo Giordano Vineyard Belle Torrette
1222,France,Rosé des Blancs Brut Premier Cru
1223,Italy,Monvigliero
1224,Italy,
1225,US,Estate Collection
1226,US,
1227,US,Wits' End Vineyard
1228,US,Cancilla Vineyard Blanc de Noir
1229,US,Esprit Blanc de Tablas
1230,France,Wineck-Schlossberg Grand Cru
1231,US,Quail Hill Vineyard Old Wente
1232,US,
1233,US,Rancho Santa Rosa
1234,Portugal,Pegos Claros Reserva
1235,France,Praelatenberg Grand Cru
1236,France,Eichberg Grand Cru
1237,France,Fronholz
1238,France,Engelberg Grand Cru
1239,France,
1240,Portugal,Reserva
1241,France,
1242,France,Zédé de Labégorce
1243,Italy,Basarin
1244,Italy,Ronchi
1245,US,Stagecoach Vineyard
1246,US,Limited Release X Clones Estate Bottled
1247,US,Ciel du Cheval Vineyard
1248,Portugal,Reserva
1249,US,Estate Bottled Reserve
1250,US,Zenith Estate Cuvée
1251,Chile,Purple Angel
1252,US,
1253,Portugal,Reserva
1254,US,Small Block Reserve
1255,US,La Sereinité
1256,US,
1257,Portugal,Terra a Terra Reserva
1258,Italy,Albesani Santo Stefano
1259,France,
1260,Portugal,Reserva
1261,South Africa,
1262,South Africa,Sincerely
1263,France,Cuvée Réservée
1264,Argentina,Don Antonio Grand Reserva
1265,South Africa,Classic Collection
1266,US,Estate St. Helena Vineyard
1267,France,
1268,US,Estate
1269,France,Gouleyant
1270,France,Le Temps des Vendanges
1271,France,Les Comtes de Cahors
1272,US,Tudor Hills Vineyard
1273,US,Sullivan Reserve
1274,Portugal,Tinto
1275,Portugal,Arinto-Fernão Pires
1276,US,Weldon's Wine
1277,Spain,Vendimia Tardia Single Vineyard
1278,US,Tracie's Barrel Fermented
1279,Argentina,
1280,France,Nobles Rives
1281,US,River's Edge Casscles Vineyards
1282,France,Diamant Rouge
1283,Portugal,Versátil Tinto
1284,Portugal,Convento da Vila Branco
1285,Portugal,Caldas
1286,Italy,Bianco
1287,France,Le Temps des Vendanges Sauvignon Blanc-Loin de l'Oeil
1288,Portugal,Barão de Figueira Branco
1289,US,
1290,US,
1291,France,
1292,France,
1293,France,
1294,US,Single Vineyard
1295,US,
1296,US,
1297,US,Les Collines Vineyard
1298,Italy,Gualto Riserva
1299,US,Blue Franc
1300,Italy,Noi 4
1301,US,Brothers Reserve Cabernet Sauvignon Copeland Vineyard
1302,Spain,Cuvée
1303,US,Lawrence Vineyards
1304,US,
1305,Argentina,Trumpeter
1306,Argentina,Premium
1307,Argentina,Broquel
1308,Italy,
1309,Spain,Joven
1310,US,
1311,Italy,Sorugo
1312,France,
1313,France,
1314,France,
1315,France,
1316,France,
1317,France,
1318,US,Organically Grown Grapes
1319,US,Sawmill Creek Vineyards
1320,Spain,Veraton
1321,Italy,Goghi
1322,US,Nicholas Estate Reserve
1323,France,Confidential
1324,Portugal,Casaleiro Reserva
1325,France,Cuvée Prestige
1326,US,25th Anniversary
1327,France,O Grand R
1328,Germany,Alte Reben Trarbacher Burgberg
1329,Spain,Barranc dels Closos
1330,Spain,
1331,Greece,Anemos
1332,US,Charles Vineyard
1333,US,Mernet Reserve 35th Anniversary
1334,France,Pas de Deux
1335,US,
1336,US,
1337,US,
1338,Italy,Terre More dell'Ammiraglia
1339,Italy,Sorel
1340,Portugal,Late Bottled Vintage
1341,France,K-Pot
1342,US,Heredity
1343,US,
1344,US,
1345,US,Hyde Vineyard Belle Cousine
1346,US,
1347,US,
1348,US,
1349,Chile,Gran Reserva
1350,France,Heart of Darkness
1351,US,Devious
1352,Italy,Mandolara
1353,US,Purisima Mountain Vineyard
1354,Germany,Bernkasteler Badstube Kabinett
1355,Chile,
1356,US,Spiral 36 White Table Wine
1357,Portugal,Quinta do Encontro Encontro I Branco
1358,France,Les Chaumées Premier Cru
1359,US,Bernier-Sibary Vineyard
1360,France,Château de Bligny Premier Cru
1361,US,Estate Vineyard
1362,US,
1363,US,Bella Una
1364,France,Le Petit Cheval
1365,France,Mas des Merveilles
1366,France,
1367,France,
1368,US,Cuvée Alis
1369,Portugal,Casa de Santar Reserva
1370,France,
1371,France,Grande Réserve
1372,France,Toute une Histoire
1373,US,Estate
1374,Portugal,Mariana
1375,US,Estate Grown Cave Fermented
1376,France,Pitures Premier Cru
1377,Italy,Del Lupo
1378,Portugal,Daphne
1379,Portugal,Cabeça de Toiro Reserva
1380,US,Doctors Vineyard
1381,Spain,Reserva
1382,US,
1383,Argentina,Reserve
1384,France,
1385,US,
1386,Italy,Trentaquattro34
1387,US,
1388,Italy,Rocche dell'Annunziata
1389,US,Mulberry Street Vitae Springs Vineyard
1390,France,Cuvée Plaisir
1391,US,Rosé
1392,Argentina,Callejon del Crimen Gran Reserva
1393,US,Estate Bottled
1394,US,Heritage
1395,US,Rocheux
1396,France,Domaine de Bégrolles Sur Lie
1397,US,
1398,US,
1399,Italy,Asili
1400,Spain,
1401,Spain,
1402,US,Estate Grown
1403,US,Momtazi Vineyard
1404,US,
1405,US,
1406,Spain,Vendimia Tardia Single Vineyard Finca El Bosque
1407,Italy,Castagni
1408,US,
1409,US,
1410,Italy,Bianco
1411,US,Estate
1412,Hungary,Dry
1413,US,Estate Bottled
1414,US,
1415,Italy,
1416,US,Esperance Curtis Vineyard
1417,Greece,
1418,US,Old Vine Lopez Ranch
1419,US,Pratt Vineyard
1420,US,Special Reserve
1421,US,
1422,US,
1423,US,
1424,France,
1425,Italy,Trimarchisa
1426,US,Rosé of
1427,Germany,Gutswein Trocken
1428,US,Olenik Vineyard
1429,France,Signature
1430,US,Zena Crown Vineyard
1431,US,
1432,US,Classic Collection
1433,US,X2 Estate
1434,US,
1435,Spain,Reserva
1436,Spain,Lindes de San Vincente
1437,US,DuPratt Vineyard Old Vine
1438,Germany,Bechtheimer Trocken
1439,Spain,
1440,,Shah
1441,Italy,
1442,US,Velvet Devil
1443,France,Clos de la Chaise Dieu
1444,Italy,
1445,US,Throne
1446,France,
1447,US,Brut Séduction
1448,US,La Croce
1449,US,
1450,France,Le Petit Paon
1451,France,
1452,US,
1453,Spain,Taberner No1
1454,Spain,Taberner
1455,US,Reserve
1456,US,She's Crafty Rosé of
1457,US,
1458,US,Simpson Ridge
1459,US,Franc 'n Stern
1460,US,Montepulciano-Sangiovese
1461,Italy,Riserva
1462,Spain,Selecció
1463,US,Estate Grown
1464,US,Estate Reserve
1465,US,
1466,France,
1467,US,Cielo Rubio
1468,US,6th Sense
1469,Hungary,Late Harvest
1470,US,Vintage Brut
1471,US,Nuthouse Lone Star Vineyard
1472,US,Wirtz Vineyard
1473,Germany,Piesporter Goldtröpfchen Kabinett
1474,Italy,del Comune di Serralunga d'Alba
1475,Italy,
1476,Israel,Kayoumi Single Vineyard
1477,Argentina,Altísimo
1478,US,Aurosa
1479,Italy,
1480,Argentina,Catena
1481,Italy,Brandini
1482,US,Bastoni Vineyard Karma
1483,Italy,
1484,France,Blanche de Bosredon
1485,France,Cuvée Amélie Sur Lie
1486,France,Cuvée Tsar Pierre le Grand
1487,France,Comtesse de Ségur
1488,France,
1489,US,Lila's Cuvee
1490,US,Winemakers Cuvée
1491,Italy,Braja Riserva
1492,US,DCV Estate Block 10
1493,Germany,Schwarzer Adler
1494,Italy,Pichemej
1495,US,Counterpoint
1496,Spain,Art
1497,Portugal,Maria Mora Enamorada
1498,US,
1499,US,
1500,US,au Naturel
1501,US,
1502,US,Reserve
1503,New Zealand,The Great Ted
1504,France,Gouttes de Soleil
1505,France,L'Excellence
1506,France,La Patience de Vannières
1507,France,Cuvée du Couvent
1508,US,Côte Sud Vineyard
1509,US,Coeur Blanc (White Heart)
1510,US,Lock Vineyard
1511,Austria,Ried Spiegel
1512,US,Ventana Vineyard
1513,Austria,Stein
1514,US,Backbone
1515,US,Westlands
1516,US,
1517,US,E Street
1518,US,Le Pré du Col Vineyard
1519,France,Excellence des Muraires
1520,France,Optimum
1521,US,
1522,US,DVX Sparkling Rosé
1523,US,
1524,US,
1525,US,Avellana Vineyard
1526,US,Arsenal
1527,US,Sawyer-Lindquist Vineyard
1528,US,Jack Rabbit Flat Vineyard
1529,US,Gino's
1530,Portugal,Versátil Tinto
1531,Portugal,Convento da Vila Branco
1532,Portugal,Caldas
1533,Italy,Bianco
1534,Italy,Flauto Magico Riserva
1535,US,Cesar
1536,Argentina,Premium Series
1537,France,Réserve
1538,Argentina,Clásico
1539,Portugal,
1540,Portugal,
1541,US,Bianca's White
1542,Portugal,Senses
1543,Portugal,Azul Portugal
1544,France,Château Noël Saint Laurent
1545,Argentina,505 Esencia
1546,Spain,Don Ramón
1547,US,
1548,Portugal,Plexus Branco
1549,US,Verdigris
1550,France,La Fleur Lily Semi-Sweet
1551,US,
1552,Argentina,Ji Ji Ji Finca Villa Seca Gen Fuerza Tranquila
1553,US,
1554,South Africa,Seriously Cool
1555,Argentina,
1556,South Africa,Bob's
1557,Spain,Dulce Blanco
1558,Portugal,Campelo
1559,Portugal,Casal da Seara
1560,US,Gamma: The Complex
1561,US,Dijon Clone
1562,US,Seventeen Forty Reserve
1563,US,Ciel du Cheval Vineyard
1564,Portugal,
1565,US,Upland Vineyards
1566,US,Zabala Vineyard
1567,Portugal,
1568,US,
1569,US,
1570,US,Mesa Reserve Estate Grown and Bottled
1571,France,Vieilles Vignes
1572,France,
1573,France,Kessler Grand Cru
1574,Chile,Max Reserva
1575,US,Cuvée Sauvage
1576,US,
1577,US,Rolleri Cuvée
1578,Chile,Canto de Apalta Cellar Selection
1579,US,Estate
1580,Portugal,Vinha da Costa
1581,US,
1582,France,Castelnau de Suduiraut
1583,US,
1584,US,
1585,US,
1586,Portugal,
1587,US,Estate
1588,Portugal,Quinta dos Quatro Ventos
1589,France,Seppi Landmann Zinnkoeplé Grand Cru
1590,US,The Reserve
1591,US,The Reserve
1592,US,Old Vine
1593,US,MV Trí3
1594,Italy,
1595,US,Reserve
1596,Argentina,Reserve
1597,US,
1598,Italy,Riserva
1599,Italy,Due Sorelle Riserva
1600,Italy,Emilio Primo
1601,Italy,
1602,Italy,Ripe al Convento Riserva
1603,Italy,
1604,US,
1605,Argentina,
1606,US,Cutthroat Blend
1607,US,Mélange Blanc
1608,France,Château Courbian
1609,Spain,
1610,US,Sofia Blanc de Blancs
1611,US,
1612,US,Springline Super Tuscan-style
1613,US,Bacigalupi Vineyard
1614,US,Estate Bottled
1615,US,Sharp Sisters
1616,US,
1617,US,Estate Grown
1618,US,Boushey Vineyard
1619,US,
1620,France,Brut Prestige
1621,France,
1622,France,Brut Nature
1623,Italy,Riserva
1624,US,Special Reserve
1625,US,Estate Grown Cave Fermented
1626,US,Sierra Madre Vineyard
1627,US,Lachini Family Estate
1628,US,Serious
1629,US,Estate 25th Anniversary
1630,US,
1631,US,Reed Vineyard
1632,Italy,
1633,France,Grande Réserve Brut
1634,France,La Chêneraie
1635,France,
1636,France,
1637,Italy,Selva
1638,Italy,Limne
1639,US,Reserve
1640,Portugal,Aguia Moura em Vinhas Velhas Reserva
1641,Portugal,Reserva
1642,US,Dark & Brooding
1643,Portugal,Falcoaria
1644,US,Pendulum
1645,US,Bald Mountain Vineyard
1646,Germany,Piesporter Goldtröpfchen Kabinett GL
1647,Germany,Hochheimer Kirchenstück Trocken
1648,Germany,Piesporter Goldtröpfchen Kabinett
1649,Germany,Saulheimer Hölle Trocken
1650,US,The Augur Kick On Ranch Vineyard
1651,US,1149 Rosé of
1652,US,
1653,US,Brut Rosé
1654,US,Rayhill Vineyard
1655,US,
1656,Italy,Quercegobbe
1657,Italy,Maurleo
1658,Italy,Lippo
1659,Portugal,Talhão 1
1660,Chile,Q Grand Reserve
1661,US,Dianthus
1662,Italy,Trasolo
1663,US,
1664,France,Baron d'Ardeuil Vieilles Vignes
1665,Chile,Cefiro Reserva
1666,US,Reserve
1667,France,
1668,France,Cuvée des Conti
1669,France,Château Bazin
1670,Italy,Serisè
1671,Chile,1810
1672,Chile,Gran Reserva Estate Bottled
1673,Italy,Poggio ai Merli
1674,Italy,Non Confonditur
1675,US,Hope
1676,Chile,Private
1677,US,The Sheriff
1678,Germany,
1679,Spain,Castillo de Albai Crianza
1680,US,
1681,Portugal,Fado Tinto Reserva
1682,US,Alloro Vineyard
1683,Portugal,3 Autores
1684,US,Upstream
1685,US,
1686,Croatia,Vrhunsko Bijelo Vino
1687,Romania,La Umbra
1688,France,Les Cris
1689,France,
1690,US,York Creek Vineyard
1691,US,
1692,US,Preston Vineyards
1693,US,Le Cigare Blanc Beeswax Vineyard
1694,Portugal,Torre de Vila Nova
1695,Portugal,Vinha Grande
1696,France,Les Fosses d'Hareng
1697,France,
1698,US,Estate
1699,Argentina,
1700,US,Sexton Hill Vineyard
1701,US,
1702,Italy,del Comune di La Morra
1703,Spain,
1704,Spain,Maceración Carbónica
1705,Spain,AV14 Clos d'Englora
1706,Spain,Inspiración Las Canteras
1707,Spain,Crianza
1708,US,
1709,France,
1710,US,DuPratt Vineyard Old Vine
1711,Germany,Bechtheimer Trocken
1712,Chile,Gran Reserva
1713,France,Maison du Villard
1714,US,Estate Bottled
1715,US,
1716,US,Estate Bottled
1717,US,Reserve
1718,Chile,
1719,US,Erato De Portola Trail Vineyard
1720,US,El Jabali Vineyard Brut Rosé
1721,US,Collins Holystone Vineyard Old Vine
1722,US,Makena
1723,US,Mortal Zin
1724,US,Aatto
1725,Germany,Trocken
1726,US,The Villain
1727,France,Vieilles Vignes
1728,France,Grèves Premier Cru
1729,US,3 Clones
1730,France,Château Lauduc Classic
1731,US,Larner
1732,France,Dominode Premier Cru
1733,US,Bacigalupi Vineyard
1734,Spain,Santbru
1735,France,Les Marconnets Premier Cru
1736,US,Whole Cluster Rosé of
1737,France,Vieilles Vignes
1738,France,Tradition
1739,France,
1740,Hungary,Mandolás
1741,US,Stagecoach Vineyard
1742,US,Wisdom
1743,France,Domaine des Emois
1744,US,
1745,US,La Cruz Vineyard
1746,US,L'Ame du Sage Old Vine
1747,Italy,
1748,Italy,Tenuta Belguardo
1749,Morocco,
1750,US,Alegría Vineyard
1751,Moldova,Negru de Purcari
1752,US,
1753,Italy,Riserva
1754,US,
1755,US,
1756,US,Fox Den Vineyard
1757,Italy,
1758,US,Lewis Vineyard
1759,Italy,
1760,US,Pagani Ranch
1761,Bulgaria,Nimbus Premium
1762,France,
1763,US,Halcyon
1764,Italy,
1765,France,Le Clos de Bannon
1766,France,La Terre des Anges
1767,France,L'Arret Buffatte
1768,France,
1769,Italy,
1770,Austria,Ried Spiegel
1771,US,Ventana Vineyard
1772,Austria,Stein
1773,US,Backbone
1774,New Zealand,Hunting Hill
1775,Argentina,Big Bat
1776,Spain,Trienna
1777,New Zealand,
1778,US,Upper Crust
1779,Austria,Am Berg
1780,Italy,
1781,France,César à Sumeire
1782,France,
1783,France,Instinct Parcellaire
1784,US,Yamhill Cuvée
1785,Austria,Von Stokstal
1786,US,Lock Vineyard
1787,Italy,
1788,US,JA Ranch
1789,Italy,Trezotratto
1790,US,Turbidity Current
1791,US,Ellis Alden Vineyard
1792,US,DuBrul Vineyard
1793,France,L'Enclos Rouge
1794,Spain,Almacenista Manuel Cuevas Jurado Amontillado de Sanlúcar de Barrameda
1795,US,
1796,Austria,Samt & Seide
1797,Austria,Klassik-Cuvée
1798,US,The Heretic North Slope
1799,Austria,Rubin Carnuntum
1800,US,Searby Vineyard
1801,US,3 Divas
1802,US,
1803,Italy,Sotto Castello di Novello
1804,Italy,Via Nuova
1805,US,
1806,Israel,Namura Single Vineyard Special Reserve
1807,US,Carter Vineyard
1808,US,Altitude 2401
1809,US,Wine Creek Ranch
1810,US,Reserve Selection
1811,US,Westphall Ridge Vineyard
1812,Israel,Secret Reserve
1813,Israel,Adama
1814,Israel,Mt. Tabor
1815,US,Rosé
1816,Italy,Sarmassa
1817,US,Shea Vineyard
1818,Germany,Rotwein Trocken
1819,Spain,Crianza
1820,US,Lone Tree Vineyard
1821,Germany,Cremant Brut
1822,Italy,Muntacc
1823,Argentina,Terroir Blend
1824,Italy,Bricco delle Olive
1825,Germany,Ockfener Bockstein Kabinett Erste Lage
1826,Italy,
1827,US,Russell-Grooters Vineyard
1828,US,Winside Vineyard
1829,US,
1830,France,La Galope
1831,US,Sabre
1832,France,
1833,Portugal,
1834,Argentina,[+]
1835,US,
1836,Portugal,Monte da Cal Colheita Seleccionada
1837,US,
1838,France,
1839,Portugal,
1840,Portugal,Galileu
1841,Portugal,Campelo Tinto
1842,Argentina,Ampakama
1843,France,La Fleur Lily
1844,France,Gouleyant Malbec
1845,France,
1846,Portugal,Terra de Touros
1847,Portugal,Vadio Branco
1848,Portugal,Animus
1849,US,The Classic Four
1850,Argentina,Casa Bianchi Brut Traditional Method
1851,Argentina,
1852,US,Kick Ass
1853,US,Fog
1854,US,
1855,US,Two Pear Vineyard
1856,Portugal,Plexus Rosé
1857,US,Bellissima
1858,US,Unoaked
1859,Argentina,505
1860,US,Gravelly Meadow
1861,Portugal,Dona Santana
1862,US,Sentinel Northridge Vineyard
1863,US,Limited Release
1864,US,Reserve
1865,US,Reserve
1866,US,Estate
1867,France,Rangen de Thann Grand Cru Clos Saint-Théobald
1868,US,
1869,France,Winzenberg Grand Cru
1870,US,
1871,France,
1872,US,Old Kraft Vineyard
1873,US,
1874,US,6th Sense
1875,Italy,Pora Riserva
1876,France,
1877,France,Cuvée Prestige
1878,France,Orbite de Cantinot
1879,France,Tradition
1880,France,
1881,France,Tradition
1882,US,Estate
1883,US,
1884,US,Celilo Vineyard
1885,US,Old Vine
1886,US,
1887,US,H3 Les Chevaux
1888,Portugal,Vila Jardim Escolha
1889,Chile,Rivalta Limited Selection
1890,US,
1891,US,Estate
1892,Spain,Montenovo
1893,Spain,Sobre Lias
1894,US,
1895,Spain,Reserva
1896,Spain,Tinto Figuero 4 Meses en Barrica
1897,US,
1898,Argentina,Reserva de Familia
1899,US,
1900,US,
1901,US,
1902,Argentina,Cavas de Crianza
1903,US,
1904,US,Hunters Blend
1905,US,
1906,US,Vintner's Reserve
1907,US,
1908,US,La Masía Don Miguel Vineyard
1909,US,
1910,US,Island Block
1911,US,
1912,France,
1913,France,
1914,France,
1915,France,
1916,France,
1917,US,
1918,Italy,Ruit Hora
1919,US,
1920,US,Nicholas Vineyard Wädenswil Clone
1921,Germany,Dry
1922,US,Untended
1923,Italy,Castel Ringberg
1924,Italy,
1925,Italy,Stern
1926,US,
1927,Italy,Söll
1928,US,Grand Reserve
1929,US,
1930,Germany,Trocken
1931,Germany,Piesporter Goldtröpfchen Auslese
1932,Germany,Piesporter Goldtröpfchen Kabinett
1933,Chile,Kankana del Elqui Solar No. 10
1934,Germany,Trocken
1935,Germany,Bernkasteler Badstube Auslese
1936,US,Stony Terrace
1937,Italy,Molino
1938,France,
1939,France,Cuvée Prestige
1940,France,La Réserve du Château
1941,US,
1942,Portugal,Casa de Santar
1943,Portugal,Casa de Santar Reserva Branco
1944,Chile,El Olivar Alto Single Vineyard
1945,Italy,
1946,US,The Morgster
1947,US,Maxine's Vineyard
1948,Italy,
1949,Chile,Edición Limitada
1950,Spain,Brut
1951,Spain,Viña Aljibes Cabernet  Sauvignon-Syrah-Cabernet Franc-Tempranillo
1952,Spain,Blanc de Blancs Brut Reserva
1953,Italy,
1954,US,Nicholas Estate
1955,Spain,Viña Berceo Crianza
1956,US,Sangiacomo Vineyard
1957,US,Roads End Estate Vineyard
1958,Spain,Pinyolet Selección
1959,US,Black Label Stepping Stone
1960,Portugal,
1961,France,Cuvée Gladiateur
1962,US,
1963,Portugal,Ciconia Tinto
1964,US,Will Jarvis' Science Project
1965,France,La Folle Noire d'Ambat
1966,Spain,
1967,Chile,Corralillo
1968,Italy,Tempore
1969,Italy,IXE
1970,Italy,Mediterra
1971,Portugal,Tinto
1972,US,Pestoni Family Estate Reserve
1973,Italy,
1974,US,Blacktail Vineyard
1975,US,3 Clones
1976,US,Wirtz Vineyard Reserve
1977,US,
1978,Germany,Qvinterra Trocken
1979,France,La Croix d'Arton
1980,US,
1981,France,Les Montachins
1982,France,Les Baronnes
1983,Portugal,Ciconia Tinto
1984,Argentina,Terroir Series Corte Malbec-Bonarda-Petit Verdot
1985,Italy,Coste di Rose
1986,Italy,Bricco delle Viole
1987,US,Bacigalupi Vineyard
1988,Argentina,Grand Reserve Winemaker's Selection
